,400001,400001.1,0.0
6524,403419,400916,8669.8
6525,403419,400964,11166.1
6526,403419,400995,7795.5
6527,403419,401163,145.5
6528,403419,401167,5166.6
6529,403419,401327,663.1
6530,403419,401391,6744.8
6531,403419,401400,7761.5
6532,403419,401403,8904.2
6533,403419,401440,10901.7
6534,403419,401541,8932.5
6535,403419,401560,9061.9
6536,403419,401611,9889.3
6537,403419,401655,9386.7
6538,403419,401808,9515.8
6539,403419,401809,6137.2
6540,403419,401811,3750.3
6541,403419,401816,9240.8
6542,403419,401817,9253.7
6543,403419,401943,2466.4
6544,403419,401957,9415.5
6545,403419,401958,9428.9
6546,403419,402056,5876.9
6547,403419,402057,5026.6
6548,403419,402059,4626.7
6549,403419,402067,2273.3
6550,403419,402281,10544.5
6551,403419,402283,11348.1
6552,403419,402285,12151.7
6553,403419,402286,12957.8
6554,403419,402288,14487.9
6555,403419,403401,4968.3
6556,403419,403402,10690.5
6557,403419,403404,4600.6
6558,403419,403406,3814.4
6559,403419,403409,3127.4
6560,403419,403412,2482.6
6561,403419,403414,743.9
6562,403419,403419,0.0
6563,403419,404370,9312.3
6564,403419,404453,7227.2
6565,403419,404461,7214.2
6566,403419,404759,9766.8
6567,403419,405701,5279.7
6568,403419,407165,7815.6
6569,403419,407172,7447.9
6570,403419,407173,7493.4
6571,403419,407176,9721.4
6572,403419,407177,9930.9
6573,403419,407179,10978.4
6574,403419,407180,11575.5
6575,403419,407181,12559.4
6576,403419,407710,6549.3
6577,403419,408911,9195.1
6578,403419,409524,6137.8
6579,403419,409525,7954.4
6580,403419,409526,8550.2
6581,403419,409528,7941.6
6582,403419,409529,8537.5
6583,403419,414694,4263.0
6584,404370,400045,8846.2
6585,404370,400065,10877.0
6586,404370,400122,9168.0
6587,404370,400147,5659.7
6588,404370,400664,9333.7
6589,404370,400709,7803.2
6590,404370,400723,8915.1
6591,404370,400951,3254.2
6592,404370,401163,3785.8
6593,404370,401167,9094.2
6594,404370,401327,4594.4
6595,404370,401541,9623.4
6596,404370,401560,8023.2
6597,404370,401611,10754.5
6598,404370,401809,10064.7
6599,404370,401811,7677.9
6600,404370,401943,6394.0
6601,404370,402056,9804.4
6602,404370,402057,8954.2
6603,404370,402059,8554.3
6604,404370,402067,6200.8
6605,404370,403401,8895.9
6606,404370,403404,8528.2
6607,404370,403406,7741.9
6608,404370,403409,7054.9
6609,404370,403412,6410.1
6610,404370,403414,4675.2
6611,404370,403419,3931.3
6612,404370,404370,0.0
6613,404370,404759,10557.2
6614,404370,405701,9207.3
6615,404370,407710,10476.9
6616,404370,408907,2885.1
6617,404370,408911,10060.4
6618,404370,409524,10065.3
6619,404370,414694,8190.6
6620,404434,400185,6430.1
6621,404434,400222,2339.2
6622,404434,400507,5801.9
6623,404434,400952,2995.9
6624,404434,401210,4770.2
6625,404434,404434,0.0
6626,404434,404435,9488.3
6627,404434,407321,10432.1
6628,404434,407331,10666.1
6629,404434,407341,11725.1
6630,404434,407344,10120.6
6631,404435,400174,8943.0
6632,404435,400185,3058.2
6633,404435,400507,3686.4
6634,404435,400952,6492.4
6635,404435,401210,4718.1
6636,404435,401507,10459.7
6637,404435,402060,3611.6
6638,404435,404435,0.0
6639,404435,407321,960.8
6640,404435,407325,6710.0
6641,404435,407328,5994.8
6642,404435,407331,1194.7
6643,404435,407332,9345.8
6644,404435,407335,5542.2
6645,404435,407336,4337.1
6646,404435,407337,3192.9
6647,404435,407339,3016.1
6648,404435,407341,2253.8
6649,404435,407342,6203.6
6650,404435,407344,649.2
6651,404444,400059,6877.9
6652,404444,400185,12378.1
6653,404444,400213,1464.2
6654,404444,400221,7661.5
6655,404444,400222,8287.2
6656,404444,400298,8535.0
6657,404444,400436,4902.1
6658,404444,400507,11750.0
6659,404444,400649,11071.6
6660,404444,400688,4489.5
6661,404444,400700,4533.9
6662,404444,400717,6467.1
6663,404444,400772,5065.9
6664,404444,400792,2569.4
6665,404444,400907,1911.0
6666,404444,400934,3144.2
6667,404444,400952,8944.0
6668,404444,401210,10718.2
6669,404444,403329,4745.3
6670,404444,404370,7950.6
6671,404444,404434,5950.4
6672,404444,404435,15436.4
6673,404444,404444,0.0
6674,404451,400040,2663.7
6675,404451,400065,10627.0
6676,404451,400085,9689.0
6677,404451,400178,482.3
6678,404451,400236,6468.6
6679,404451,400257,2286.5
6680,404451,400400,10969.6
6681,404451,400418,2299.4
6682,404451,400457,469.0
6683,404451,400563,6483.1
6684,404451,400654,2959.4
6685,404451,400668,12763.6
6686,404451,400690,9600.8
6687,404451,400804,10082.0
6688,404451,400837,3707.0
6689,404451,400916,5901.6
6690,404451,400995,5027.3
6691,404451,400996,12144.6
6692,404451,401167,11264.3
6693,404451,401391,10298.1
6694,404451,401457,792.8
6695,404451,401567,805.0
6696,404451,401597,1774.0
6697,404451,401606,1760.9
6698,404451,401809,9690.4
6699,404451,401890,11114.9
6700,404451,401908,9969.1
6701,404451,401957,8324.6
6702,404451,401958,8338.1
6703,404451,402056,9554.4
6704,404451,402057,8704.1
6705,404451,402059,7934.1
6706,404451,402359,9178.3
6707,404451,402361,10146.6
6708,404451,402362,13383.9
6709,404451,403401,8521.5
6710,404451,404451,0.0
6711,404451,404452,1436.1
6712,404451,404453,4459.1
6713,404451,404461,4446.1
6714,404451,404462,3.3
6715,404451,405619,1422.2
6716,404451,405701,11377.4
6717,404451,409524,9445.2
6718,404451,414694,10360.7
6719,404452,400040,1230.2
6720,404452,400045,10372.5
6721,404452,400052,9851.8
6722,404452,400065,9193.5
6723,404452,400085,8255.5
6724,404452,400122,10694.3
6725,404452,400236,5035.1
6726,404452,400257,853.0
6727,404452,400258,10054.0
6728,404452,400280,10718.5
6729,404452,400298,10047.0
6730,404452,400400,9536.2
6731,404452,400418,866.0
6732,404452,400461,10178.7
6733,404452,400519,10222.6
6734,404452,400563,5049.7
6735,404452,400637,9937.7
6736,404452,400654,1525.9
6737,404452,400668,11330.2
6738,404452,400690,8167.4
6739,404452,400709,10278.6
6740,404452,400750,12815.6
6741,404452,400804,8648.6
6742,404452,400837,2273.5
6743,404452,400916,4468.2
6744,404452,400995,3593.8
6745,404452,400996,10711.2
6746,404452,401167,9830.9
6747,404452,401391,8864.6
6748,404452,401403,10616.6
6749,404452,401495,10296.2
6750,404452,401555,10261.7
6751,404452,401597,337.9
6752,404452,401606,324.8
6753,404452,401655,9926.2
6754,404452,401808,10055.2
6755,404452,401809,8256.9
6756,404452,401890,9681.5
6757,404452,401908,8535.7
6758,404452,401957,6891.2
6759,404452,401958,6904.6
6760,404452,402056,8120.9
6761,404452,402057,7270.7
6762,404452,402059,6500.6
6763,404452,402359,7744.8
6764,404452,402361,8713.1
6765,404452,402362,11950.4
6766,404452,403401,7088.1
6767,404452,404370,10417.4
6768,404452,404452,0.0
6769,404452,404453,3025.6
6770,404452,404461,3012.6
6771,404452,405613,10799.2
6772,404452,405619,13.9
6773,404452,405701,9943.9
6774,404452,407165,9935.4
6775,404452,407172,9567.6
6776,404452,407173,9613.2
6777,404452,409524,8011.7
6778,404452,409525,9828.4
6779,404452,409526,10424.1
6780,404452,409528,9815.5
6781,404452,409529,10411.5
6782,404452,414694,8927.2
6783,404453,400236,2010.1
6784,404453,400563,2024.6
6785,404453,400916,1443.1
6786,404453,400995,568.7
6787,404453,401816,8089.7
6788,404453,401817,8102.6
6789,404453,402059,3475.6
6790,404453,404453,0.0
6791,404453,404461,13.0
6792,404453,409524,4986.6
6793,404453,409525,6803.3
6794,404453,409526,7399.1
6795,404453,409528,6790.4
6796,404453,409529,7386.4
6797,404461,400236,2023.1
6798,404461,400563,2037.6
6799,404461,400916,1456.1
6800,404461,400995,581.7
6801,404461,401816,8102.7
6802,404461,401817,8115.6
6803,404461,402059,3488.6
6804,404461,404453,13.0
6805,404461,404461,0.0
6806,404461,409524,4999.6
6807,404461,409525,6816.3
6808,404461,409526,7412.1
6809,404461,409528,6803.4
6810,404461,409529,7399.4
6811,404462,400040,2660.4
6812,404462,400065,10623.7
6813,404462,400085,9685.7
6814,404462,400178,479.0
6815,404462,400236,6465.3
6816,404462,400257,2283.2
6817,404462,400400,10966.3
6818,404462,400418,2296.1
6819,404462,400457,465.7
6820,404462,400563,6479.9
6821,404462,400654,2956.1
6822,404462,400668,12760.3
6823,404462,400690,9597.5
6824,404462,400804,10078.7
6825,404462,400837,3703.7
6826,404462,400916,5898.3
6827,404462,400995,5024.0
6828,404462,400996,12141.3
6829,404462,401167,11261.1
6830,404462,401391,10294.8
6831,404462,401457,789.5
6832,404462,401567,801.7
6833,404462,401597,1770.7
6834,404462,401606,1757.6
6835,404462,401809,9687.1
6836,404462,401890,11111.6
6837,404462,401908,9965.8
6838,404462,401957,8321.3
6839,404462,401958,8334.8
6840,404462,402056,9551.1
6841,404462,402057,8700.9
6842,404462,402059,7930.8
6843,404462,402359,9175.0
6844,404462,402361,10143.3
6845,404462,402362,13380.6
6846,404462,403401,8518.3
6847,404462,404451,3.3
6848,404462,404452,1432.8
6849,404462,404453,4455.8
6850,404462,404461,4442.8
6851,404462,404462,0.0
6852,404462,405619,1418.9
6853,404462,405701,11374.1
6854,404462,409524,9441.9
6855,404462,414694,10357.4
6856,404521,400069,5663.6
6857,404521,400104,9086.1
6858,404521,400168,2815.1
6859,404521,400172,9177.9
6860,404521,400206,7109.3
6861,404521,400227,2045.9
6862,404521,400246,1304.5
6863,404521,400274,9079.3
6864,404521,400296,10550.5
6865,404521,400353,177.2
6866,404521,400372,5969.6
6867,404521,400567,8434.6
6868,404521,400581,8166.5
6869,404521,400586,8919.3
6870,404521,400643,8622.0
6871,404521,400687,9419.8
6872,404521,400790,3056.7
6873,404521,400794,8734.7
6874,404521,400873,10773.4
6875,404521,400895,7238.6
6876,404521,400964,9914.9
6877,404521,401351,8521.3
6878,404521,401507,10643.7
6879,404521,401534,9255.6
6880,404521,401948,9871.8
6881,404521,401994,966.1
6882,404521,401996,4698.2
6883,404521,401997,5616.2
6884,404521,401998,7941.4
6885,404521,402366,1965.3
6886,404521,402367,4810.0
6887,404521,402368,3731.6
6888,404521,402369,7641.4
6889,404521,402370,4488.9
6890,404521,402372,8395.2
6891,404521,404521,0.0
6892,404521,404522,7076.3
6893,404521,404553,7143.6
6894,404521,404586,10398.8
6895,404522,400149,10317.2
6896,404522,401507,3572.3
6897,404522,401534,2184.3
6898,404522,401948,2800.5
6899,404522,401998,870.1
6900,404522,402372,1323.9
6901,404522,404522,0.0
6902,404553,404553,0.0
6903,404554,400069,5967.7
6904,404554,400104,10795.6
6905,404554,400172,9482.1
6906,404554,400206,7413.5
6907,404554,400246,11408.0
6908,404554,400274,10788.8
6909,404554,400296,12260.0
6910,404554,400330,1369.4
6911,404554,400372,6273.8
6912,404554,400435,531.6
6913,404554,400545,741.1
6914,404554,400567,10144.1
6915,404554,400581,9875.9
6916,404554,400586,9223.5
6917,404554,400643,4327.2
6918,404554,400687,11129.2
6919,404554,400743,1224.3
6920,404554,400794,4439.9
6921,404554,400873,12482.8
6922,404554,400895,7542.8
6923,404554,400904,2867.5
6924,404554,400964,10445.1
6925,404554,401351,10230.7
6926,404554,401994,11069.5
6927,404554,402366,12068.8
6928,404554,402367,5114.1
6929,404554,402369,3346.7
6930,404554,402371,2223.1
6931,404554,404553,8328.4
6932,404554,404554,0.0
6933,404554,404586,12108.2
6934,404585,400069,9955.0
6935,404585,400104,5239.8
6936,404585,400158,9562.4
6937,404585,400168,11302.0
6938,404585,400172,13469.4
6939,404585,400201,11892.9
6940,404585,400206,11400.8
6941,404585,400246,9791.4
6942,404585,400274,5233.6
6943,404585,400296,6704.2
6944,404585,400372,10261.1
6945,404585,400449,11247.3
6946,404585,400567,4588.3
6947,404585,400581,8152.7
6948,404585,400586,13210.7
6949,404585,400643,10194.5
6950,404585,400687,5574.0
6951,404585,400790,11543.6
6952,404585,400794,10307.2
6953,404585,400873,6927.0
6954,404585,400895,11530.1
6955,404585,400964,10509.6
6956,404585,400970,1408.6
6957,404585,400973,3713.8
6958,404585,401014,9785.7
6959,404585,401351,8507.5
6960,404585,401994,9453.0
6961,404585,401996,13185.2
6962,404585,401997,14103.2
6963,404585,402284,12531.9
6964,404585,402366,10452.2
6965,404585,402367,9101.4
6966,404585,402368,12218.5
6967,404585,402369,9213.9
6968,404585,402370,12975.8
6969,404585,404553,8430.4
6970,404585,404585,0.0
6971,404585,404586,6553.0
6972,404585,407184,12340.6
6973,404585,407185,13098.8
6974,404585,407190,14032.6
6975,404585,407191,14580.6
6976,404585,413845,10455.9
6977,404586,400069,7106.7
6978,404586,400104,9281.1
6979,404586,400149,8527.0
6980,404586,400172,10621.0
6981,404586,400206,8552.4
6982,404586,400274,9274.3
6983,404586,400296,10745.5
6984,404586,400372,7412.7
6985,404586,400528,9225.7
6986,404586,400567,8629.6
6987,404586,400581,1602.8
6988,404586,400586,10362.4
6989,404586,400643,5466.2
6990,404586,400687,979.0
6991,404586,400794,5578.9
6992,404586,400873,10968.3
6993,404586,400895,8681.7
6994,404586,400970,9152.9
6995,404586,401351,1957.5
6996,404586,402061,9177.8
6997,404586,402367,6253.1
6998,404586,402369,4485.6
6999,404586,404553,4108.8
7000,404586,404585,7744.2
7001,404586,404586,0.0
7002,404586,407323,7241.0
7003,404586,407348,9739.8
7004,404586,407352,6808.7
7005,404586,407360,7243.8
7006,404586,407361,8453.1
7007,404586,407364,9765.7
7008,404586,407367,6550.8
7009,404586,407372,10528.8
7010,404586,407374,8532.6
7011,404640,400084,3492.9
7012,404640,400147,13476.6
7013,404640,400292,7430.0
7014,404640,400429,5493.3
7015,404640,400673,3347.6
7016,404640,400823,1739.5
7017,404640,400951,11071.1
7018,404640,401163,11768.7
7019,404640,401327,12577.3
7020,404640,401388,9168.8
7021,404640,401846,1002.2
7022,404640,401943,14376.9
7023,404640,402067,14183.7
7024,404640,403409,15037.8
7025,404640,403412,14393.0
7026,404640,403414,12658.1
7027,404640,403419,11914.2
7028,404640,404640,0.0
7029,404640,407711,10140.0
7030,404753,400168,8787.5
7031,404753,400227,3932.7
7032,404753,400246,7276.9
7033,404753,400353,6155.8
7034,404753,400760,2787.1
7035,404753,400790,9029.1
7036,404753,400863,1463.5
7037,404753,400911,1961.2
7038,404753,400965,853.2
7039,404753,401994,6938.4
7040,404753,401996,10670.6
7041,404753,401997,11588.6
7042,404753,402364,579.4
7043,404753,402366,7937.7
7044,404753,402368,9703.9
7045,404753,402370,10461.2
7046,404753,404521,5978.6
7047,404753,404753,0.0
7048,404759,400030,813.8
7049,404759,400045,2051.2
7050,404759,400065,6281.4
7051,404759,400088,7903.8
7052,404759,400100,9173.9
7053,404759,400122,2372.9
7054,404759,400253,3289.4
7055,404759,400258,7141.9
7056,404759,400298,9413.5
7057,404759,400414,9812.0
7058,404759,400508,2557.5
7059,404759,400664,8454.3
7060,404759,400709,3546.0
7061,404759,400714,7674.0
7062,404759,400723,4657.9
7063,404759,400964,6873.0
7064,404759,400971,10372.6
7065,404759,400995,9970.6
7066,404759,401167,8556.4
7067,404759,401391,8399.8
7068,404759,401400,7577.3
7069,404759,401403,9621.8
7070,404759,401440,1135.4
7071,404759,401464,9029.4
7072,404759,401489,9335.1
7073,404759,401541,2828.3
7074,404759,401560,5890.9
7075,404759,401611,6497.3
7076,404759,401655,10104.2
7077,404759,401808,10233.3
7078,404759,401809,7792.1
7079,404759,401816,3420.2
7080,404759,401817,3433.1
7081,404759,402056,5208.8
7082,404759,402057,4358.6
7083,404759,402058,9467.1
7084,404759,402117,8581.5
7085,404759,402118,8568.3
7086,404759,402121,9059.3
7087,404759,402281,4440.3
7088,404759,402282,8584.4
7089,404759,402283,5244.0
7090,404759,402284,7786.1
7091,404759,402285,6047.6
7092,404759,402286,6853.7
7093,404759,402288,8383.7
7094,404759,403225,2243.0
7095,404759,403265,2291.2
7096,404759,403401,8979.1
7097,404759,404370,9932.7
7098,404759,404453,9402.4
7099,404759,404461,9389.4
7100,404759,404759,0.0
7101,404759,405701,8669.5
7102,404759,407165,9470.5
7103,404759,407172,9102.8
7104,404759,407173,9148.4
7105,404759,407710,9939.1
7106,404759,408911,5803.2
7107,404759,413026,8614.1
7108,404759,414694,7652.8
7109,405613,400280,80.7
7110,405613,405613,0.0
7111,405619,400040,1244.1
7112,405619,400045,10386.4
7113,405619,400052,9865.6
7114,405619,400065,9207.4
7115,405619,400085,8269.4
7116,405619,400122,10708.1
7117,405619,400236,5049.0
7118,405619,400257,866.9
7119,405619,400258,10067.8
7120,405619,400280,10732.4
7121,405619,400298,10060.9
7122,405619,400400,9550.0
7123,405619,400418,879.8
7124,405619,400461,10192.5
7125,405619,400519,10236.5
7126,405619,400563,5063.5
7127,405619,400637,9951.6
7128,405619,400654,1539.8
7129,405619,400668,11344.0
7130,405619,400690,8181.2
7131,405619,400709,10292.5
7132,405619,400750,12829.5
7133,405619,400804,8662.4
7134,405619,400837,2287.4
7135,405619,400916,4482.0
7136,405619,400995,3607.7
7137,405619,400996,10725.0
7138,405619,401167,9844.7
7139,405619,401391,8878.5
7140,405619,401403,10630.4
7141,405619,401495,10310.1
7142,405619,401555,10275.5
7143,405619,401597,351.8
7144,405619,401606,338.6
7145,405619,401655,9940.0
7146,405619,401808,10069.1
7147,405619,401809,8270.8
7148,405619,401890,9695.3
7149,405619,401908,8549.5
7150,405619,401957,6905.0
7151,405619,401958,6918.4
7152,405619,402056,8134.8
7153,405619,402057,7284.5
7154,405619,402059,6514.5
7155,405619,402359,7758.7
7156,405619,402361,8727.0
7157,405619,402362,11964.3
7158,405619,403401,7101.9
7159,405619,404370,10431.2
7160,405619,404452,13.9
7161,405619,404453,3039.5
7162,405619,404461,3026.4
7163,405619,405613,10813.0
7164,405619,405619,0.0
7165,405619,405701,9957.8
7166,405619,407165,9949.2
7167,405619,407172,9581.5
7168,405619,407173,9627.1
7169,405619,409524,8025.6
7170,405619,409525,9842.2
7171,405619,409526,10438.0
7172,405619,409528,9829.4
7173,405619,409529,10425.3
7174,405619,414694,8941.1
7175,405701,400045,8563.0
7176,405701,400065,9357.7
7177,405701,400073,8759.9
7178,405701,400100,3951.1
7179,405701,400122,8884.8
7180,405701,400147,10368.4
7181,405701,400258,10218.2
7182,405701,400278,7465.9
7183,405701,400298,4190.6
7184,405701,400414,4720.5
7185,405701,400499,8469.2
7186,405701,400560,7590.7
7187,405701,400709,5845.3
7188,405701,400714,2582.5
7189,405701,400723,6957.3
7190,405701,400832,8977.2
7191,405701,400951,7962.9
7192,405701,400964,9570.0
7193,405701,401163,8494.5
7194,405701,401167,113.1
7195,405701,401327,9303.1
7196,405701,401391,10316.3
7197,405701,401400,2485.8
7198,405701,401541,9340.2
7199,405701,401560,7969.3
7200,405701,401611,8796.7
7201,405701,401809,9708.7
7202,405701,401816,10566.3
7203,405701,401817,10579.1
7204,405701,401845,12654.6
7205,405701,402056,8285.1
7206,405701,402057,7434.9
7207,405701,403401,8539.8
7208,405701,403414,9383.9
7209,405701,403419,8640.0
7210,405701,404370,4709.9
7211,405701,404759,10183.6
7212,405701,405701,0.0
7213,405701,407710,1273.6
7214,405701,408907,7593.7
7215,405701,408911,8102.5
7216,405701,414694,1016.7
7217,407150,407150,0.0
7218,407150,407151,756.8
7219,407150,407152,1289.3
7220,407150,407161,2239.2
7221,407150,407174,3028.3
7222,407151,407150,756.8
7223,407151,407151,0.0
7224,407151,407152,532.5
7225,407151,407161,1482.4
7226,407151,407174,2271.5
7227,407152,407150,1289.3
7228,407152,407151,532.5
7229,407152,407152,0.0
7230,407152,407161,949.8
7231,407152,407174,1739.0
7232,407153,407150,3351.5
7233,407153,407151,2594.7
7234,407153,407152,2062.2
7235,407153,407153,0.0
7236,407153,407161,1112.4
7237,407153,407174,323.2
7238,407155,407150,4203.6
7239,407155,407151,3446.8
7240,407155,407152,2914.3
7241,407155,407153,852.9
7242,407155,407155,0.0
7243,407155,407157,887.2
7244,407155,407161,1964.5
7245,407155,407174,1175.3
7246,407157,407150,5090.9
7247,407157,407151,4334.1
7248,407157,407152,3801.5
7249,407157,407153,1740.2
7250,407157,407155,887.2
7251,407157,407157,0.0
7252,407157,407161,2851.7
7253,407157,407174,2062.6
7254,407161,407150,2239.2
7255,407161,407151,1482.4
7256,407161,407152,949.8
7257,407161,407161,0.0
7258,407161,407174,789.1
7259,407165,407150,10664.7
7260,407165,407151,9907.9
7261,407165,407152,9375.3
7262,407165,407153,7314.0
7263,407165,407155,6465.6
7264,407165,407157,5578.4
7265,407165,407161,8425.5
7266,407165,407165,0.0
7267,407165,407174,7636.4
7268,407165,407176,1908.4
7269,407165,407177,2117.9
7270,407165,407179,3165.5
7271,407165,407180,3762.5
7272,407165,407181,4746.5
7273,407172,407150,11030.3
7274,407172,407151,10273.5
7275,407172,407152,9741.0
7276,407172,407153,7679.6
7277,407172,407155,6831.3
7278,407172,407157,5944.0
7279,407172,407161,8791.2
7280,407172,407165,368.3
7281,407172,407172,0.0
7282,407172,407173,45.5
7283,407172,407174,8002.0
7284,407172,407176,2274.1
7285,407172,407177,2483.6
7286,407172,407179,3531.2
7287,407172,407180,4128.2
7288,407172,407181,5112.2
7289,407173,407150,10984.8
7290,407173,407151,10228.0
7291,407173,407152,9695.5
7292,407173,407153,7634.1
7293,407173,407155,6785.7
7294,407173,407157,5898.5
7295,407173,407161,8745.6
7296,407173,407165,322.8
7297,407173,407172,45.5
7298,407173,407173,0.0
7299,407173,407174,7956.5
7300,407173,407176,2228.6
7301,407173,407177,2438.1
7302,407173,407179,3485.6
7303,407173,407180,4082.7
7304,407173,407181,5066.6
7305,407174,407150,3028.3
7306,407174,407151,2271.5
7307,407174,407152,1739.0
7308,407174,407161,789.1
7309,407174,407174,0.0
7310,407176,407150,8763.2
7311,407176,407151,8006.4
7312,407176,407152,7473.8
7313,407176,407153,5412.5
7314,407176,407155,4564.1
7315,407176,407157,3676.9
7316,407176,407161,6524.0
7317,407176,407174,5734.9
7318,407176,407176,0.0
7319,407176,407177,209.5
7320,407176,407179,1257.1
7321,407176,407180,1854.1
7322,407176,407181,2838.1
7323,407177,407150,8553.7
7324,407177,407151,7796.9
7325,407177,407152,7264.3
7326,407177,407153,5203.0
7327,407177,407155,4354.6
7328,407177,407157,3467.4
7329,407177,407161,6314.5
7330,407177,407174,5525.4
7331,407177,407176,209.5
7332,407177,407177,0.0
7333,407177,407179,1047.6
7334,407177,407180,1644.6
7335,407177,407181,2628.5
7336,407179,407150,7506.1
7337,407179,407151,6749.3
7338,407179,407152,6216.8
7339,407179,407153,4155.4
7340,407179,407155,3307.0
7341,407179,407157,2419.8
7342,407179,407161,5266.9
7343,407179,407174,4477.8
7344,407179,407176,1257.1
7345,407179,407177,1047.6
7346,407179,407179,0.0
7347,407179,407180,597.0
7348,407179,407181,1581.0
7349,407180,407150,6909.1
7350,407180,407151,6152.3
7351,407180,407152,5619.7
7352,407180,407153,3558.4
7353,407180,407155,2710.0
7354,407180,407157,1822.8
7355,407180,407161,4669.9
7356,407180,407174,3880.8
7357,407180,407176,1854.1
7358,407180,407177,1644.6
7359,407180,407179,597.0
7360,407180,407180,0.0
7361,407180,407181,984.0
7362,407181,407150,5925.1
7363,407181,407151,5168.3
7364,407181,407152,4635.8
7365,407181,407153,2574.4
7366,407181,407155,1726.0
7367,407181,407157,838.8
7368,407181,407161,3685.9
7369,407181,407174,2896.8
7370,407181,407176,2838.1
7371,407181,407177,2628.5
7372,407181,407179,1581.0
7373,407181,407180,984.0
7374,407181,407181,0.0
7375,407184,400665,11109.7
7376,407184,401403,11698.2
7377,407184,401655,12180.7
7378,407184,401808,12309.7
7379,407184,407184,0.0
7380,407184,407185,758.2
7381,407184,407186,4205.9
7382,407184,407187,5448.2
7383,407184,407190,1692.0
7384,407184,407191,2240.1
7385,407184,407194,10661.3
7386,407184,407200,3352.1
7387,407184,407204,7846.8
7388,407184,407206,6911.1
7389,407184,407207,5927.4
7390,407185,400665,10351.5
7391,407185,401403,10940.0
7392,407185,401655,11422.5
7393,407185,401808,11551.5
7394,407185,407184,758.2
7395,407185,407185,0.0
7396,407185,407186,3447.7
7397,407185,407187,4690.0
7398,407185,407190,933.8
7399,407185,407191,1481.9
7400,407185,407194,9903.1
7401,407185,407200,2593.9
7402,407185,407204,7088.6
7403,407185,407206,6152.9
7404,407185,407207,5169.2
7405,407186,400665,6908.4
7406,407186,400799,9765.4
7407,407186,400953,10185.4
7408,407186,401403,7496.9
7409,407186,401655,7979.3
7410,407186,401808,8108.4
7411,407186,401810,10507.6
7412,407186,401942,11795.5
7413,407186,403402,9283.1
7414,407186,407186,0.0
7415,407186,407187,1242.3
7416,407186,407194,6460.0
7417,407186,407204,3645.5
7418,407186,407206,2709.7
7419,407186,407207,1726.1
7420,407186,413877,11988.9
7421,407186,413878,10941.2
7422,407186,414284,11666.3
7423,407187,400665,5666.1
7424,407187,400799,8523.1
7425,407187,400953,8943.1
7426,407187,401403,6254.6
7427,407187,401655,6737.0
7428,407187,401808,6866.1
7429,407187,401810,9265.3
7430,407187,401942,10553.2
7431,407187,403402,8040.8
7432,407187,407186,1242.3
7433,407187,407187,0.0
7434,407187,407194,5217.7
7435,407187,407204,2403.2
7436,407187,407206,1467.4
7437,407187,407207,483.8
7438,407187,413877,10746.6
7439,407187,413878,9698.9
7440,407187,414284,10424.0
7441,407190,400665,9417.7
7442,407190,401403,10006.2
7443,407190,401655,10488.7
7444,407190,401808,10617.7
7445,407190,407184,1692.0
7446,407190,407185,933.8
7447,407190,407186,2513.9
7448,407190,407187,3756.2
7449,407190,407190,0.0
7450,407190,407191,548.0
7451,407190,407194,8969.3
7452,407190,407200,1660.1
7453,407190,407204,6154.8
7454,407190,407206,5219.1
7455,407190,407207,4235.4
7456,407191,400665,8869.6
7457,407191,401403,9458.1
7458,407191,401655,9940.6
7459,407191,401808,10069.7
7460,407191,407184,2240.1
7461,407191,407185,1481.9
7462,407191,407186,1965.8
7463,407191,407187,3208.1
7464,407191,407190,548.0
7465,407191,407191,0.0
7466,407191,407194,8421.3
7467,407191,407200,1112.1
7468,407191,407204,5606.8
7469,407191,407206,4671.0
7470,407191,407207,3687.3
7471,407194,400030,9533.9
7472,407194,400045,9053.4
7473,407194,400065,8636.7
7474,407194,400122,9374.9
7475,407194,400258,9497.1
7476,407194,400665,451.1
7477,407194,400709,9779.1
7478,407194,400714,10639.3
7479,407194,400799,3308.1
7480,407194,400953,3728.1
7481,407194,401167,7947.8
7482,407194,401391,7579.4
7483,407194,401400,10542.7
7484,407194,401403,1039.6
7485,407194,401440,9855.5
7486,407194,401541,9830.3
7487,407194,401655,1522.0
7488,407194,401808,1651.1
7489,407194,401809,6971.7
7490,407194,401810,4050.3
7491,407194,401942,5338.2
7492,407194,402056,7564.1
7493,407194,402057,6713.8
7494,407194,403402,2825.8
7495,407194,404759,8720.6
7496,407194,405701,8060.9
7497,407194,407165,8650.1
7498,407194,407172,8282.4
7499,407194,407173,8327.9
7500,407194,407194,0.0
7501,407194,407710,9330.5
7502,407194,413877,5531.6
7503,407194,413878,4483.9
7504,407194,414284,5208.9
7505,407194,414694,7044.1
7506,407200,400665,7758.5
7507,407200,401403,8347.0
7508,407200,401655,8829.5
7509,407200,401808,8958.5
7510,407200,403402,10133.2
7511,407200,407186,854.7
7512,407200,407187,2097.0
7513,407200,407194,7310.1
7514,407200,407200,0.0
7515,407200,407204,4495.6
7516,407200,407206,3559.9
7517,407200,407207,2576.2
7518,407202,400400,10268.8
7519,407202,400668,12062.7
7520,407202,400799,8629.7
7521,407202,400804,9381.1
7522,407202,400953,9049.7
7523,407202,400996,11443.8
7524,407202,401391,10652.0
7525,407202,401403,6361.1
7526,407202,401655,6843.6
7527,407202,401808,6972.7
7528,407202,401809,10044.4
7529,407202,401810,9371.8
7530,407202,401890,10414.1
